#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
8881000      3.95e-02      4.60e-04      3.70e-02    1.1e-06
8882000      4.56e-02      1.64e-04      4.33e-02    1.1e-06
8883000      1.16e-02      7.93e-05      1.10e-02    1.1e-06
8884000      4.04e-02      2.03e-04      3.83e-02    1.1e-06
8885000      4.07e-02      9.90e-04      3.38e-02    1.1e-06
8886000      1.32e-02      3.71e-07      1.25e-02    1.1e-06
8887000      5.66e-02      4.35e-04      5.34e-02    1.1e-06
8888000      4.22e-02      1.18e-03      3.65e-02    1.1e-06
8889000      4.39e-02      1.56e-04      4.16e-02    1.1e-06
8890000      4.73e-02      4.83e-04      4.44e-02    1.1e-06
8891000      3.63e-02      4.72e-05      3.45e-02    1.1e-06
8892000      3.23e-02      2.36e-04      3.05e-02    1.1e-06
8893000      1.19e-02      7.09e-05      1.13e-02    1.1e-06
8894000      5.79e-02      5.01e-04      5.42e-02    1.1e-06
8895000      3.61e-02      5.44e-04      3.34e-02    1.1e-06
8896000      3.55e-02      4.59e-05      3.37e-02    1.1e-06
8897000      5.06e-02      8.89e-04      4.65e-02    1.1e-06
8898000      4.91e-02      7.95e-04      4.53e-02    1.1e-06
8899000      1.17e-02      2.81e-04      1.09e-02    1.1e-06
8900000      4.10e-02      3.43e-04      3.86e-02    1.1e-06
8901000      4.60e-02      3.87e-04      4.31e-02    1.1e-06
8902000      5.26e-02      4.86e-05      5.00e-02    1.1e-06
8903000      6.02e-02      1.64e-04      5.72e-02    1.1e-06
8904000      4.62e-02      1.84e-03      3.59e-02    1.1e-06
8905000      3.44e-02      1.84e-04      3.26e-02    1.1e-06
8906000      4.52e-02      1.01e-03      4.06e-02    1.1e-06
8907000      7.05e-02      6.40e-04      6.59e-02    1.1e-06
8908000      1.25e-02      1.14e-04      1.18e-02    1.1e-06
8909000      4.54e-02      8.91e-04      3.98e-02    1.1e-06
8910000      3.35e-02      2.47e-04      3.17e-02    1.1e-06
8911000      3.55e-02      1.26e-04      3.37e-02    1.1e-06
8912000      5.75e-02      5.34e-04      5.41e-02    1.1e-06
8913000      3.24e-02      2.21e-04      3.06e-02    1.1e-06
8914000      3.83e-02      3.44e-04      3.61e-02    1.1e-06
8915000      5.06e-02      8.83e-04      4.66e-02    1.1e-06
8916000      5.04e-02      4.95e-04      4.75e-02    1.1e-06
8917000      3.70e-02      5.40e-04      3.44e-02    1.1e-06
8918000      3.91e-02      2.66e-04      3.70e-02    1.1e-06
8919000      4.27e-02      5.33e-04      3.99e-02    1.1e-06
8920000      4.87e-02      2.52e-04      4.61e-02    1.1e-06
8921000      4.28e-02      8.26e-05      4.07e-02    1.1e-06
8922000      4.33e-02      5.37e-04      4.05e-02    1.1e-06
8923000      4.66e-02      7.48e-04      4.31e-02    1.1e-06
8924000      4.81e-02      9.26e-04      4.38e-02    1.1e-06
8925000      3.18e-02      2.39e-04      3.01e-02    1.1e-06
8926000      3.89e-02      6.66e-04      3.58e-02    1.1e-06
8927000      4.93e-02      5.62e-04      4.62e-02    1.1e-06
8928000      4.84e-02      3.41e-04      4.57e-02    1.1e-06
8929000      4.81e-02      2.87e-04      4.56e-02    1.1e-06
8930000      4.71e-02      1.29e-03      3.76e-02    1.1e-06
8931000      4.92e-02      5.07e-04      4.63e-02    1.1e-06
8932000      3.85e-02      1.08e-05      3.67e-02    1.1e-06
8933000      4.25e-02      1.60e-04      4.04e-02    1.1e-06
8934000      3.71e-02      3.09e-04      3.50e-02    1.1e-06
8935000      4.54e-02      1.40e-04      4.31e-02    1.1e-06
8936000      4.05e-02      8.09e-04      3.53e-02    1.1e-06
8937000      5.26e-02      2.24e-03      3.95e-02    1.1e-06
8938000      1.39e-02      1.77e-04      1.31e-02    1.1e-06
8939000      4.00e-02      3.89e-04      3.77e-02    1.1e-06
8940000      4.90e-02      1.16e-03      4.38e-02    1.0e-06
8941000      4.58e-02      1.41e-03      3.88e-02    1.0e-06
8942000      1.42e-02      4.48e-04      1.29e-02    1.0e-06
8943000      6.41e-02      1.03e-03      5.93e-02    1.0e-06
8944000      3.35e-02      8.73e-05      3.18e-02    1.0e-06
8945000      4.28e-02      6.34e-05      4.08e-02    1.0e-06
8946000      3.63e-02      4.76e-05      3.46e-02    1.0e-06
8947000      3.93e-02      5.10e-06      3.74e-02    1.0e-06
8948000      4.95e-02      4.82e-05      4.71e-02    1.0e-06
8949000      4.04e-02      6.48e-05      3.85e-02    1.0e-06
8950000      4.59e-02      3.99e-05      4.37e-02    1.0e-06
8951000      4.11e-02      2.13e-04      3.90e-02    1.0e-06
8952000      5.75e-02      1.15e-03      5.23e-02    1.0e-06
8953000      4.36e-02      4.52e-04      4.10e-02    1.0e-06
8954000      4.24e-02      2.12e-04      4.01e-02    1.0e-06
8955000      3.32e-02      4.25e-04      3.10e-02    1.0e-06
8956000      5.07e-02      7.84e-04      4.71e-02    1.0e-06
8957000      3.76e-02      1.32e-04      3.58e-02    1.0e-06
8958000      5.01e-02      1.20e-03      4.47e-02    1.0e-06
8959000      4.06e-02      5.69e-06      3.87e-02    1.0e-06
8960000      4.86e-02      8.76e-04      4.46e-02    1.0e-06
8961000      4.04e-02      5.06e-04      3.78e-02    1.0e-06
8962000      5.61e-02      1.12e-03      5.11e-02    1.0e-06
8963000      1.07e-02      1.51e-04      1.01e-02    1.0e-06
8964000      3.68e-02      1.56e-04      3.49e-02    1.0e-06
8965000      3.68e-02      6.18e-04      3.40e-02    1.0e-06
8966000      5.45e-02      1.57e-03      4.71e-02    1.0e-06
8967000      4.21e-02      4.74e-04      3.96e-02    1.0e-06
8968000      3.60e-02      3.43e-05      3.42e-02    1.0e-06
8969000      4.04e-02      1.53e-04      3.84e-02    1.0e-06
8970000      1.26e-02      1.07e-04      1.19e-02    1.0e-06
8971000      5.51e-02      3.60e-04      5.23e-02    1.0e-06
8972000      3.97e-02      5.37e-05      3.78e-02    1.0e-06
8973000      5.28e-02      3.66e-04      5.01e-02    1.0e-06
8974000      4.71e-02      2.02e-04      4.47e-02    1.0e-06
8975000      3.54e-02      6.32e-05      3.37e-02    1.0e-06
8976000      4.18e-02      2.92e-04      3.97e-02    1.0e-06
8977000      5.07e-02      1.71e-05      4.83e-02    1.0e-06
8978000      3.56e-02      4.06e-04      3.34e-02    1.0e-06
8979000      3.83e-02      3.87e-04      3.61e-02    1.0e-06
8980000      1.24e-02      1.29e-04      1.18e-02    1.0e-06
8981000      3.71e-02      1.53e-04      3.53e-02    1.0e-06
8982000      4.53e-02      1.67e-03      3.66e-02    1.0e-06
8983000      4.05e-02      5.97e-04      3.77e-02    1.0e-06
8984000      4.63e-02      1.29e-04      4.41e-02    1.0e-06
8985000      2.99e-02      4.12e-04      2.79e-02    1.0e-06
8986000      5.16e-02      4.72e-04      4.87e-02    1.0e-06
8987000      3.99e-02      1.53e-04      3.80e-02    1.0e-06
8988000      4.35e-02      8.41e-06      4.15e-02    1.0e-06
8989000      5.06e-02      7.65e-04      4.70e-02    1.0e-06
8990000      3.80e-02      2.34e-04      3.61e-02    1.0e-06
8991000      1.11e-02      2.82e-04      1.03e-02    1.0e-06
8992000      5.18e-02      2.49e-04      4.92e-02    1.0e-06
8993000      5.01e-02      7.66e-04      4.66e-02    1.0e-06
8994000      4.14e-02      4.61e-04      3.90e-02    1.0e-06
8995000      3.17e-02      2.80e-04      3.00e-02    1.0e-06
8996000      4.27e-02      7.20e-06      4.07e-02    1.0e-06
8997000      3.55e-02      3.85e-04      3.35e-02    1.0e-06
8998000      4.30e-02      1.17e-05      4.10e-02    1.0e-06
8999000      3.81e-02      2.27e-04      3.62e-02    1.0e-06
9000000      4.50e-02      1.10e-05      4.29e-02    1.0e-06
9001000      5.16e-02      1.21e-03      4.63e-02    1.0e-06
9002000      3.99e-02      8.74e-04      3.61e-02    1.0e-06
9003000      3.58e-02      1.59e-04      3.41e-02    1.0e-06
9004000      3.77e-02      6.04e-04      3.50e-02    1.0e-06
9005000      4.40e-02      6.55e-04      4.09e-02    1.0e-06
9006000      3.78e-02      1.64e-05      3.61e-02    1.0e-06
9007000      3.66e-02      2.46e-04      3.48e-02    1.0e-06
9008000      4.71e-02      8.66e-04      4.34e-02    1.0e-06
9009000      4.88e-02      1.26e-04      4.65e-02    1.0e-06
9010000      3.85e-02      2.42e-04      3.66e-02    9.9e-07
9011000      4.28e-02      2.13e-04      4.07e-02    9.9e-07
9012000      3.90e-02      3.98e-04      3.68e-02    9.9e-07
9013000      4.41e-02      8.96e-04      4.01e-02    9.9e-07
9014000      3.95e-02      2.44e-04      3.75e-02    9.9e-07
9015000      5.14e-02      8.55e-04      4.76e-02    9.9e-07
9016000      5.27e-02      7.64e-07      5.03e-02    9.9e-07
9017000      4.48e-02      7.99e-05      4.27e-02    9.9e-07
9018000      3.60e-02      3.15e-04      3.41e-02    9.9e-07
9019000      5.67e-02      8.56e-05      5.41e-02    9.9e-07
9020000      4.04e-02      4.29e-04      3.77e-02    9.8e-07
9021000      4.33e-02      3.59e-04      4.10e-02    9.8e-07
9022000      3.85e-02      3.35e-04      3.65e-02    9.8e-07
9023000      3.87e-02      1.73e-04      3.69e-02    9.8e-07
9024000      3.69e-02      5.07e-04      3.45e-02    9.8e-07
9025000      4.18e-02      5.88e-04      3.83e-02    9.8e-07
9026000      3.64e-02      2.46e-04      3.45e-02    9.8e-07
9027000      4.14e-02      1.72e-04      3.94e-02    9.8e-07
9028000      4.54e-02      5.49e-04      4.26e-02    9.8e-07
9029000      5.24e-02      5.88e-04      4.94e-02    9.8e-07
9030000      3.67e-02      2.61e-04      3.48e-02    9.8e-07
9031000      3.77e-02      1.81e-04      3.59e-02    9.8e-07
9032000      3.83e-02      6.50e-04      3.54e-02    9.8e-07
9033000      3.27e-02      6.28e-04      2.89e-02    9.8e-07
9034000      3.26e-02      2.15e-04      3.10e-02    9.8e-07
9035000      5.37e-02      1.40e-03      4.75e-02    9.7e-07
9036000      4.25e-02      3.98e-04      4.02e-02    9.7e-07
9037000      5.06e-02      2.14e-04      4.82e-02    9.7e-07
9038000      3.45e-02      1.85e-04      3.28e-02    9.7e-07
9039000      4.80e-02      2.83e-04      4.57e-02    9.7e-07
9040000      1.26e-02      4.76e-04      1.12e-02    9.7e-07
9041000      5.01e-02      1.92e-04      4.78e-02    9.7e-07
9042000      3.14e-02      5.41e-05      2.99e-02    9.7e-07
9043000      4.34e-02      5.82e-04      4.07e-02    9.7e-07
9044000      4.93e-02      2.52e-05      4.71e-02    9.7e-07
9045000      3.87e-02      2.38e-04      3.68e-02    9.7e-07
9046000      4.60e-02      3.60e-04      4.36e-02    9.7e-07
9047000      1.26e-02      3.18e-04      1.17e-02    9.7e-07
9048000      4.80e-02      8.70e-04      4.42e-02    9.7e-07
9049000      3.99e-02      3.56e-04      3.78e-02    9.7e-07
9050000      4.53e-02      1.06e-03      4.07e-02    9.6e-07
9051000      3.84e-02      3.91e-04      3.59e-02    9.6e-07
9052000      3.43e-02      3.39e-04      3.24e-02    9.6e-07
9053000      4.07e-02      9.74e-04      3.65e-02    9.6e-07
9054000      4.73e-02      3.34e-04      4.50e-02    9.6e-07
9055000      4.62e-02      9.27e-04      4.22e-02    9.6e-07
9056000      5.18e-02      1.15e-04      4.95e-02    9.6e-07
9057000      3.42e-02      3.17e-04      3.24e-02    9.6e-07
9058000      1.12e-02      1.79e-04      1.05e-02    9.6e-07
9059000      4.61e-02      1.86e-05      4.40e-02    9.6e-07
9060000      1.17e-02      1.31e-04      1.12e-02    9.5e-07
9061000      4.97e-02      9.55e-04      4.57e-02    9.5e-07
9062000      4.08e-02      3.81e-04      3.86e-02    9.5e-07
9063000      6.10e-02      8.62e-04      5.70e-02    9.5e-07
9064000      3.67e-02      5.31e-04      3.43e-02    9.5e-07
9065000      4.90e-02      9.31e-04      4.50e-02    9.5e-07
9066000      4.37e-02      9.72e-04      3.96e-02    9.5e-07
9067000      5.04e-02      1.23e-03      4.50e-02    9.5e-07
9068000      1.37e-02      2.45e-04      1.29e-02    9.5e-07
9069000      3.50e-02      3.48e-04      3.31e-02    9.5e-07
9070000      4.98e-02      3.86e-04      4.70e-02    9.5e-07
9071000      4.24e-02      1.41e-04      4.05e-02    9.5e-07
9072000      3.77e-02      9.95e-04      3.32e-02    9.5e-07
9073000      4.01e-02      1.08e-03      3.52e-02    9.5e-07
9074000      4.37e-02      7.88e-05      4.18e-02    9.5e-07
9075000      5.19e-02      9.90e-04      4.77e-02    9.4e-07
9076000      1.32e-02      1.70e-04      1.25e-02    9.4e-07
9077000      1.25e-02      1.67e-04      1.18e-02    9.4e-07
9078000      4.50e-02      1.72e-04      4.29e-02    9.4e-07
9079000      4.21e-02      1.46e-04      4.02e-02    9.4e-07
9080000      4.81e-02      6.75e-04      4.50e-02    9.4e-07
9081000      4.25e-02      7.03e-05      4.06e-02    9.4e-07
9082000      4.21e-02      5.34e-05      4.03e-02    9.4e-07
9083000      3.63e-02      9.32e-05      3.47e-02    9.4e-07
9084000      4.37e-02      8.86e-05      4.18e-02    9.4e-07
9085000      3.53e-02      1.70e-04      3.37e-02    9.4e-07
9086000      5.99e-02      1.83e-03      5.12e-02    9.4e-07
9087000      3.51e-02      6.74e-05      3.36e-02    9.4e-07
9088000      4.72e-02      6.91e-05      4.51e-02    9.4e-07
9089000      4.50e-02      5.02e-04      4.25e-02    9.4e-07
9090000      3.70e-02      2.13e-04      3.53e-02    9.3e-07
9091000      3.75e-02      9.45e-04      3.34e-02    9.3e-07
9092000      5.18e-02      3.05e-04      4.94e-02    9.3e-07
9093000      3.56e-02      1.71e-04      3.40e-02    9.3e-07
9094000      5.40e-02      1.01e-03      4.97e-02    9.3e-07
9095000      3.31e-02      2.87e-04      3.14e-02    9.3e-07
9096000      4.04e-02      3.20e-04      3.84e-02    9.3e-07
9097000      3.84e-02      3.60e-04      3.64e-02    9.3e-07
9098000      3.76e-02      1.14e-05      3.60e-02    9.3e-07
9099000      3.72e-02      2.71e-04      3.54e-02    9.3e-07
9100000      4.35e-02      2.00e-05      4.16e-02    9.3e-07
9101000      5.14e-02      5.21e-04      4.86e-02    9.3e-07
9102000      1.28e-02      5.96e-04      1.10e-02    9.3e-07
9103000      4.81e-02      6.00e-04      4.52e-02    9.3e-07
9104000      4.02e-02      1.16e-03      3.48e-02    9.3e-07
9105000      5.24e-02      4.65e-04      4.97e-02    9.2e-07
9106000      3.89e-02      1.86e-04      3.72e-02    9.2e-07
9107000      1.26e-02      8.37e-05      1.20e-02    9.2e-07
9108000      3.94e-02      6.32e-06      3.77e-02    9.2e-07
9109000      4.89e-02      1.52e-04      4.67e-02    9.2e-07
9110000      3.32e-02      1.39e-04      3.16e-02    9.2e-07
9111000      3.65e-02      1.03e-04      3.49e-02    9.2e-07
9112000      4.74e-02      5.66e-05      4.54e-02    9.2e-07
9113000      5.31e-02      6.05e-04      5.01e-02    9.2e-07
9114000      5.69e-02      2.83e-04      5.42e-02    9.2e-07
9115000      3.56e-02      6.28e-04      3.29e-02    9.2e-07
9116000      3.99e-02      9.20e-04      3.60e-02    9.2e-07
9117000      4.01e-02      2.52e-04      3.82e-02    9.2e-07
9118000      4.92e-02      1.74e-04      4.71e-02    9.2e-07
9119000      4.71e-02      3.68e-04      4.48e-02    9.2e-07
9120000      3.80e-02      2.25e-04      3.62e-02    9.1e-07
9121000      1.24e-02      3.40e-05      1.19e-02    9.1e-07
9122000      5.11e-02      1.03e-03      4.69e-02    9.1e-07
9123000      3.53e-02      1.81e-04      3.38e-02    9.1e-07
9124000      4.47e-02      8.67e-05      4.28e-02    9.1e-07
9125000      5.50e-02      4.38e-04      5.23e-02    9.1e-07
9126000      4.19e-02      7.42e-04      3.76e-02    9.1e-07
9127000      3.33e-02      1.49e-04      3.18e-02    9.1e-07
9128000      1.17e-02      1.52e-04      1.11e-02    9.1e-07
9129000      7.10e-02      1.14e-03      6.60e-02    9.1e-07
9130000      3.49e-02      1.07e-04      3.34e-02    9.0e-07
9131000      3.79e-02      3.45e-05      3.63e-02    9.0e-07
9132000      5.20e-02      5.92e-05      4.98e-02    9.0e-07
9133000      4.41e-02      1.02e-03      3.97e-02    9.0e-07
9134000      3.29e-02      5.41e-04      3.06e-02    9.0e-07
9135000      4.87e-02      5.61e-04      4.60e-02    9.0e-07
9136000      4.03e-02      1.96e-04      3.85e-02    9.0e-07
9137000      4.41e-02      8.69e-05      4.23e-02    9.0e-07
9138000      4.28e-02      2.12e-04      4.09e-02    9.0e-07
9139000      1.20e-02      3.51e-04      1.11e-02    9.0e-07
9140000      3.59e-02      4.63e-04      3.33e-02    9.0e-07
9141000      4.51e-02      4.82e-04      4.27e-02    9.0e-07
9142000      3.33e-02      5.84e-04      3.09e-02    9.0e-07
9143000      1.35e-02      2.11e-04      1.28e-02    9.0e-07
9144000      4.65e-02      1.28e-03      4.08e-02    9.0e-07
9145000      4.03e-02      1.19e-03      3.49e-02    8.9e-07
9146000      4.77e-02      9.10e-04      4.39e-02    8.9e-07
9147000      3.39e-02      4.75e-04      3.18e-02    8.9e-07
9148000      1.23e-02      1.23e-04      1.17e-02    8.9e-07
9149000      5.02e-02      4.66e-04      4.77e-02    8.9e-07
9150000      3.74e-02      6.50e-04      3.47e-02    8.9e-07
9151000      4.06e-02      4.20e-05      3.89e-02    8.9e-07
9152000      4.65e-02      2.74e-04      4.43e-02    8.9e-07
9153000      4.03e-02      3.21e-04      3.84e-02    8.9e-07
9154000      3.44e-02      2.09e-04      3.29e-02    8.9e-07
9155000      4.08e-02      5.07e-05      3.91e-02    8.9e-07
9156000      4.74e-02      1.15e-03      3.98e-02    8.9e-07
9157000      4.50e-02      2.16e-04      4.30e-02    8.9e-07
9158000      3.87e-02      8.12e-05      3.71e-02    8.9e-07
9159000      4.33e-02      3.24e-04      4.13e-02    8.9e-07
9160000      4.41e-02      5.14e-05      4.23e-02    8.8e-07
9161000      4.77e-02      1.57e-05      4.58e-02    8.8e-07
9162000      4.55e-02      6.17e-04      4.28e-02    8.8e-07
9163000      3.84e-02      4.52e-04      3.63e-02    8.8e-07
9164000      1.25e-02      1.93e-04      1.19e-02    8.8e-07
9165000      4.17e-02      2.23e-04      3.98e-02    8.8e-07
9166000      4.12e-02      4.49e-04      3.91e-02    8.8e-07
9167000      3.08e-02      7.26e-05      2.95e-02    8.8e-07
9168000      1.43e-02      4.19e-04      1.32e-02    8.8e-07
9169000      4.15e-02      5.48e-04      3.90e-02    8.8e-07
9170000      4.95e-02      2.79e-04      4.73e-02    8.8e-07
9171000      3.61e-02      7.92e-04      3.28e-02    8.8e-07
9172000      5.66e-02      7.91e-04      5.31e-02    8.8e-07
9173000      3.88e-02      4.08e-04      3.68e-02    8.8e-07
9174000      3.96e-02      1.24e-04      3.79e-02    8.8e-07
9175000      1.10e-02      7.47e-05      1.05e-02    8.7e-07
9176000      4.33e-02      1.21e-03      3.81e-02    8.7e-07
9177000      3.65e-02      7.29e-04      3.36e-02    8.7e-07
9178000      7.10e-02      1.17e-03      6.45e-02    8.7e-07
9179000      4.44e-02      7.46e-04      4.13e-02    8.7e-07
9180000      4.16e-02      1.55e-04      3.98e-02    8.7e-07
9181000      4.67e-02      2.81e-04      4.46e-02    8.7e-07
9182000      3.49e-02      1.85e-04      3.34e-02    8.7e-07
9183000      3.91e-02      3.20e-04      3.72e-02    8.7e-07
9184000      4.65e-02      6.61e-04      4.37e-02    8.7e-07
9185000      4.61e-02      3.92e-04      4.39e-02    8.7e-07
9186000      3.37e-02      2.41e-04      3.22e-02    8.7e-07
9187000      4.50e-02      1.55e-04      4.31e-02    8.7e-07
9188000      4.15e-02      1.14e-03      3.65e-02    8.7e-07
9189000      3.56e-02      8.90e-04      3.18e-02    8.7e-07
9190000      4.94e-02      3.06e-04      4.72e-02    8.6e-07
9191000      3.47e-02      7.27e-04      3.17e-02    8.6e-07
9192000      4.80e-02      2.63e-04      4.60e-02    8.6e-07
9193000      5.12e-02      7.80e-04      4.79e-02    8.6e-07
9194000      4.14e-02      6.74e-04      3.86e-02    8.6e-07
9195000      3.34e-02      2.75e-04      3.18e-02    8.6e-07
9196000      3.41e-02      1.17e-06      3.28e-02    8.6e-07
9197000      4.14e-02      2.25e-04      3.97e-02    8.6e-07
9198000      3.58e-02      8.40e-04      3.22e-02    8.6e-07
9199000      3.55e-02      1.11e-05      3.41e-02    8.6e-07
9200000      4.19e-02      5.06e-04      3.96e-02    8.6e-07
9201000      4.09e-02      4.96e-04      3.86e-02    8.6e-07
9202000      4.31e-02      2.37e-04      4.13e-02    8.6e-07
9203000      4.39e-02      1.67e-05      4.21e-02    8.6e-07
9204000      4.59e-02      3.02e-04      4.39e-02    8.6e-07
9205000      4.72e-02      1.55e-04      4.52e-02    8.5e-07
9206000      4.11e-02      1.33e-04      3.94e-02    8.5e-07
9207000      1.27e-02      1.56e-05      1.22e-02    8.5e-07
9208000      3.54e-02      3.26e-04      3.37e-02    8.5e-07
9209000      4.84e-02      3.97e-04      4.62e-02    8.5e-07
9210000      4.40e-02      3.53e-04      4.20e-02    8.5e-07
9211000      4.75e-02      9.19e-04      4.37e-02    8.5e-07
9212000      4.14e-02      4.15e-04      3.94e-02    8.5e-07
9213000      4.37e-02      3.71e-04      4.16e-02    8.5e-07
9214000      3.52e-02      5.36e-04      3.29e-02    8.5e-07
9215000      3.97e-02      4.86e-04      3.76e-02    8.5e-07
9216000      3.77e-02      1.93e-04      3.61e-02    8.5e-07
9217000      1.46e-02      3.52e-04      1.37e-02    8.5e-07
9218000      4.37e-02      1.09e-03      3.91e-02    8.5e-07
9219000      4.62e-02      1.43e-03      3.97e-02    8.5e-07
9220000      4.11e-02      3.35e-04      3.92e-02    8.4e-07
9221000      3.61e-02      8.48e-04      3.25e-02    8.4e-07
9222000      5.99e-02      9.64e-04      5.60e-02    8.4e-07
9223000      7.57e-02      1.42e-03      6.76e-02    8.4e-07
9224000      3.74e-02      4.18e-04      3.54e-02    8.4e-07
9225000      3.94e-02      3.33e-04      3.76e-02    8.4e-07
9226000      3.63e-02      1.36e-04      3.48e-02    8.4e-07
9227000      1.30e-02      4.75e-04      1.18e-02    8.4e-07
9228000      4.30e-02      1.60e-03      3.46e-02    8.4e-07
9229000      3.95e-02      9.96e-04      3.54e-02    8.4e-07
9230000      3.58e-02      3.02e-04      3.42e-02    8.4e-07
9231000      4.09e-02      2.62e-04      3.91e-02    8.4e-07
9232000      4.97e-02      1.97e-04      4.77e-02    8.4e-07
9233000      4.41e-02      3.20e-04      4.21e-02    8.4e-07
9234000      4.48e-02      1.87e-04      4.30e-02    8.4e-07
9235000      3.93e-02      5.00e-04      3.71e-02    8.3e-07
9236000      4.34e-02      1.89e-04      4.16e-02    8.3e-07
9237000      4.98e-02      2.64e-04      4.78e-02    8.3e-07
9238000      3.78e-02      3.07e-04      3.60e-02    8.3e-07
9239000      5.62e-02      1.25e-03      5.11e-02    8.3e-07
9240000      1.25e-02      1.94e-04      1.19e-02    8.3e-07
9241000      3.44e-02      7.34e-04      3.15e-02    8.3e-07
9242000      4.43e-02      6.70e-04      4.15e-02    8.3e-07
9243000      3.74e-02      1.80e-04      3.58e-02    8.3e-07
9244000      4.01e-02      2.78e-04      3.83e-02    8.3e-07
9245000      1.13e-02      3.19e-05      1.09e-02    8.3e-07
9246000      4.82e-02      6.35e-04      4.54e-02    8.3e-07
9247000      1.38e-02      1.98e-04      1.31e-02    8.3e-07
9248000      4.74e-02      5.51e-04      4.49e-02    8.3e-07
9249000      3.79e-02      1.05e-04      3.64e-02    8.3e-07
9250000      1.34e-02      2.72e-05      1.28e-02    8.3e-07
9251000      4.54e-02      8.29e-04      4.20e-02    8.3e-07
9252000      3.56e-02      3.76e-05      3.42e-02    8.3e-07
9253000      3.95e-02      2.63e-04      3.78e-02    8.3e-07
9254000      3.65e-02      5.41e-04      3.43e-02    8.3e-07
9255000      1.31e-02      3.36e-04      1.23e-02    8.2e-07
9256000      3.82e-02      2.87e-04      3.65e-02    8.2e-07
9257000      4.21e-02      6.46e-05      4.05e-02    8.2e-07
9258000      4.28e-02      3.22e-04      4.09e-02    8.2e-07
9259000      4.72e-02      3.61e-04      4.51e-02    8.2e-07
9260000      6.27e-02      1.32e-03      5.74e-02    8.2e-07
9261000      4.27e-02      4.42e-04      4.06e-02    8.2e-07
9262000      3.82e-02      5.47e-04      3.59e-02    8.2e-07
9263000      4.40e-02      2.36e-04      4.22e-02    8.2e-07
9264000      4.84e-02      2.59e-05      4.66e-02    8.2e-07
9265000      5.01e-02      5.88e-04      4.75e-02    8.2e-07
9266000      5.89e-02      8.16e-04      5.45e-02    8.2e-07
9267000      4.42e-02      8.12e-04      4.10e-02    8.2e-07
9268000      3.63e-02      8.11e-05      3.49e-02    8.2e-07
9269000      4.95e-02      4.54e-04      4.72e-02    8.2e-07
9270000      1.09e-02      9.87e-05      1.05e-02    8.1e-07
9271000      1.32e-02      2.41e-05      1.27e-02    8.1e-07
9272000      3.87e-02      2.59e-04      3.71e-02    8.1e-07
9273000      1.10e-02      3.38e-05      1.06e-02    8.1e-07
9274000      4.21e-02      2.48e-04      4.02e-02    8.1e-07
9275000      4.13e-02      1.04e-04      3.97e-02    8.1e-07
9276000      3.98e-02      4.85e-04      3.77e-02    8.1e-07
9277000      4.58e-02      8.84e-04      4.23e-02    8.1e-07
9278000      3.83e-02      2.05e-04      3.68e-02    8.1e-07
9279000      3.93e-02      1.99e-04      3.76e-02    8.1e-07
9280000      3.34e-02      7.21e-05      3.21e-02    8.1e-07
9281000      4.87e-02      1.65e-04      4.68e-02    8.1e-07
9282000      4.29e-02      1.08e-05      4.13e-02    8.1e-07
9283000      3.58e-02      1.19e-04      3.44e-02    8.1e-07
9284000      4.36e-02      6.72e-04      4.09e-02    8.1e-07
9285000      5.41e-02      1.06e-03      5.00e-02    8.0e-07
9286000      4.68e-02      5.73e-04      4.43e-02    8.0e-07
9287000      4.39e-02      4.24e-04      4.18e-02    8.0e-07
9288000      4.33e-02      2.03e-04      4.16e-02    8.0e-07
9289000      5.17e-02      1.43e-03      4.57e-02    8.0e-07
9290000      3.90e-02      3.62e-05      3.75e-02    8.0e-07
9291000      4.38e-02      2.46e-04      4.20e-02    8.0e-07
9292000      1.15e-02      3.37e-04      1.06e-02    8.0e-07
9293000      5.62e-02      1.05e-03      5.22e-02    8.0e-07
9294000      1.17e-02      5.91e-05      1.13e-02    8.0e-07
9295000      3.69e-02      1.07e-04      3.55e-02    8.0e-07
9296000      4.64e-02      5.87e-04      4.40e-02    8.0e-07
9297000      5.11e-02      3.53e-04      4.89e-02    8.0e-07
9298000      1.10e-02      1.37e-04      1.05e-02    8.0e-07
9299000      4.22e-02      7.86e-05      4.06e-02    8.0e-07
9300000      4.89e-02      7.13e-04      4.60e-02    7.9e-07
9301000      4.33e-02      2.04e-04      4.16e-02    7.9e-07
9302000      1.25e-02      3.68e-04      1.16e-02    7.9e-07
9303000      3.76e-02      5.17e-04      3.55e-02    7.9e-07
9304000      3.69e-02      1.84e-04      3.54e-02    7.9e-07
9305000      3.50e-02      1.13e-04      3.37e-02    7.9e-07
9306000      1.29e-02      1.94e-04      1.23e-02    7.9e-07
9307000      4.95e-02      1.21e-03      4.45e-02    7.9e-07
9308000      3.77e-02      1.36e-05      3.63e-02    7.9e-07
9309000      4.36e-02      1.14e-04      4.20e-02    7.9e-07
9310000      4.09e-02      3.35e-04      3.92e-02    7.9e-07
9311000      1.48e-02      2.05e-04      1.42e-02    7.9e-07
9312000      4.96e-02      4.74e-04      4.70e-02    7.9e-07
9313000      3.15e-02      1.09e-04      3.03e-02    7.9e-07
9314000      4.17e-02      6.06e-05      4.01e-02    7.9e-07
9315000      4.94e-02      2.92e-04      4.72e-02    7.9e-07
9316000      4.57e-02      4.30e-04      4.36e-02    7.9e-07
